ccode,countrycode,country,year,spell,duration,regime_change,regime_change_year,prevrc,democratization,aa_transition,party,military,personal,monarchy,currency_duration,banking,default,twin,ers_onset,d_ers,mi_onset,d_mi,kaopen_onset,d_kaopen,ers_mi_onset,d_ers_mi,mi_kaopen_onset,d_mi_kaopen,ers_kaopen_onset,d_ers_kaopen,gdppc_onset,d_gdppc_max,d_gdppc_total,d_gdppc_avg,ln_gdppc_onset,d_ln_gdppc_max,d_ln_gdppc_total,d_ln_gdppc_avg,gdppcgr_onset,gdppcgr_max,gdppcgr_total,gdppcgr_avg,oil_gas_value_pc,oil_gas_value_pc_avg,oilgas,oilgas_avg,oilrents,oilrents_avg,resources,resources_avg,vdem_index,polity2,polity2_avg,fedrate,d_fedrate,europe,latam,mideast,africa,eastasia,southasia,cgv_civilian,gwf_civilian,civil_war,1960s,1970s,1980s,1990s,2000s,cold_war,low_income,lower_middle_income,upper_middle_income,high_income
370,BLR,Belarus,1994,3,3,1,1994,1,0,1,1,0,0,0,1,0,0,1,0.0260913874953985,0.041681254,0.450530529022217,-0.083653301,,,0.316386907299218,0.0741189995004095,,,,,11506,-4015,-4015,-4015,9.35062391742324,-0.429166338475355,-0.429166338475355,-0.429166338475355,-7.8126956303994,-11.5849517859568,-11.5849517859568,-11.5849517859568,43.4864011447,39.3811323585,0.377945429729706,0.525712619923909,0.61279961209343,0.608520336040162,2.14613003410079,1.86950007246686,0.56,7,5.8695652173913,3.0225,-1.18,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
370,BLR,Belarus,1999,16,5,0,,0,0,0,0,0,1,0,1,0,0,0,0.0340227782726288,0.540454298,0.266876131296158,0.165793031,0,0,0.447389480322884,0.0895753018193693,0.535331433788169,0.113845457670499,0.983041543263938,-0.280448460723891,7902,-74,-74,-74,8.97487117097134,-0.00940884245536999,-0.00940884245536999,-0.00940884245536999,8.81957916728847,3.64783324190894,3.64783324190894,3.64783324190894,27.3203402639,36.9925939411,0.345739562944824,0.472567628271589,0.167510893863725,0.763296351728539,0.744456789551098,1.63650643350702,0.362,-7,5.67391304347826,5.35333333333333,0.38,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
370,BLR,Belarus,2008-2009,16,14,0,,0,0,0,0,0,1,0,2,0,0,0,1,-0.869000301,0.647418975830078,0.23948741,0.412804573774338,-0.247995347,0.548801002644594,-0.337171372566669,0.651301426492423,0.164449334885567,0.282901327399229,0.570415245685441,12775,-208,1798,899,9.45524541507191,-0.0141720706783754,0.131680365461792,0.0658401827308959,8.97495005378823,0.325504212407455,10.8035750063716,5.40178750318582,113.6310953144,117.6175179415,0.889480198155773,0.800014616119048,1.07703733473051,0.898766173905045,1.54721694799584,1.3133487057136,0.222,-7,6.70212765957447,5.01916666666667,3.98,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
145,BOL,Bolivia,1963,12,11,1,1964,0,0,1,1,0,0,0,1,0,0,0,1,0,0.5,0,,,0.651540181706206,0,,,,,1247,62,62,62,7.12849594568004,0.0485228202298638,0.0485228202298638,0.0485228202298638,3.22700296735905,3.98850161696011,3.98850161696011,3.98850161696011,18.2782310314,18.0349624216,1.46577634574178,1.37776641876241,,,,,0.27,-3,0.545454545454546,2.70833333333333,-0.47,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
145,BOL,Bolivia,1972,8,1,0,,1,0,0,0,1,1,0,1,0,0,0,1,0,0.5,0,0.715815007686615,0,0.651540181706206,0,0.443390514606254,0,0.13691576596426,0,1809,-52,-52,-52,7.5005294853953,-0.0291663972081979,-0.0291663972081979,-0.0291663972081979,1.28380223982518,2.53505933117584,2.53505933117584,2.53505933117584,100.4102494129,135.193452879,5.55059421851299,7.6945619168469,1.09158347119033,1.30745837284485,2.03364146962301,2.37073375235881,0.113,-7,-1.1304347826087,4.6625,0.23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
145,BOL,Bolivia,1979,8,8,1,1979,0,1,0,0,1,1,0,1,0,0,0,1,0,0.409627139568329,0.083314866,0.715815007686615,0,0.714522802755627,-0.0580637660148867,0.381333988064697,0.0572099981989985,0.13691576596426,0,2201,29,29,29,7.69666708152646,0.013089782927703,0.013089782927703,0.013089782927703,0.861497680583168,-2.32150678931231,-2.32150678931231,-2.32150678931231,266.9621373912,365.8820170491,12.1291293680691,16.4072653385247,2.68399964456164,4.96734918451362,6.04656649515901,9.34656545836334,0.099,-4,-1.45833333333333,7.93083333333333,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
145,BOL,Bolivia,1981-1982,2,1,1,1982,1,1,0,0,1,0,0,2,0,1,1,1,-0.97848055139184,0.492942005395889,-0.122178256511688,0.715815007686615,-0.534008741378784,0.65645903674074,-0.286216291297644,0.438543986263696,0.190854618623345,0.285593059862337,0.616345277022008,2229,-116,-107,-53.5,7.70930833338587,-0.0532235696979422,-0.0491940142119409,-0.0245970071059705,-3.00448430493274,-6.02100350058343,-6.96876124445768,-3.48438062222884,406.3821400109,417.10012805785,18.2315899511395,19.1530087641029,5.40675491654727,2.59968416564991,11.4189928644979,4.77543136935944,0.132,-7,-0.583333333333333,14.3183333333333,0.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
571,BWA,Botswana,1984,44,18,0,,0,0,0,1,0,0,0,1,0,0,0,0.431119024753571,-0.150106847,0.514211356639862,0.013707936,0.164809226989746,0,0.425727452512465,-0.0665236872518399,0.647144432254641,0.00941285778015077,0.697580920418933,0.0778923109710472,2963,615,615,615,7.99395754757357,0.1886017164951,0.1886017164951,0.1886017164951,7.89536266349584,9.72007934758651,9.72007934758651,9.72007934758651,0,0,0,0,0,0,2.30082482336378,1.6426861420932,0.666,6,-4.95348837209302,9.08666666666667,-1.14,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
140,BRA,Brazil,1965,21,1,0,,1,0,0,0,1,0,0,1,0,0,1,0.0462500303983688,0.95374997,0.5,0,0,0,0.289561512379477,0.361978669326729,,,,,2527,-18,-18,-18,7.83478810738819,-0.00714856102177208,-0.00714856102177208,-0.00714856102177208,0.383386581469649,-0.572883513685551,-0.572883513685551,-0.572883513685551,5.7484820868,5.7513440684,0.227482472766126,0.229228539992029,,,,,0.229,-3,0.454545454545455,3.49666666666667,-0.58,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
140,BRA,Brazil,1967-1969,21,3,0,,1,0,0,0,1,0,0,3,0,0,0,1,-0.851626291871071,0.5,0.120525002479553,0,0,0.651540181706206,-0.407215702757903,0.778172265163392,0,,,2626,112,340,113.333333333333,7.87321705486274,0.0417659509856527,0.121752467835136,0.0405841559450453,3.60648740930431,1.25643666323378,14.5076081738809,4.83586939129365,6.6816321809,8.15955075213333,0.254441438724296,0.284405096210402,,,,,0.146,-9,0.130434782608696,5.11166666666667,-0.92,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
140,BRA,Brazil,1971,21,7,0,,0,0,0,0,1,0,0,1,0,0,0,0.494036883115768,0.002464384,0.620525002479553,-0.120525002,0,0,0.375514728075389,0.0849315535482121,0.778172265163392,-0.0827611628044962,0.744334499892454,-0.00127879944140907,3275,301,301,301,8.09407314806935,0.0879269882240532,0.0879269882240532,0.0879269882240532,7.44319198425479,8.40965861781849,8.40965861781849,8.40965861781849,8.6993005569,9.8753879778,0.265627497920611,0.27615738192953,0.0849658045811494,0.109452859662991,1.6403054510728,1.40660922810392,0.187,-9,-0.826086956521739,7.18333333333333,2.52,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
140,BRA,Brazil,1974-1975,21,10,0,,0,0,0,0,1,0,0,2,0,0,0,0.479680329561234,0.135490983724594,0.5,-0.0974113941192627,0,0,0.454062196979648,0.11931108251892,0.695411102358895,-0.0668896916146928,0.751784294183382,-0.070307957490609,4291,99,348,174,8.36427508499152,0.0215718137163492,0.0779790197602193,0.0389895098801096,11.0719819692915,2.56225189462288,7.99027979570088,3.99513989785044,11.9626890592,33.2902201128,0.2787855758378,0.725934378882649,0.123118317535114,0.45812277156825,1.49573166807054,2.01726578360699,0.174,-9,-1.82608695652174,8.7275,0.56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
140,BRA,Brazil,1977-1985,21,13,1,1985,0,1,0,0,1,0,0,9,0,1,1,0.44946750998497,-0.329407930374146,0.300716608762741,0.369718819856644,0,0,0.581479972603149,-0.347575222512484,0.558568747269817,0.25387561761082,0.767462102226736,0.170933874189673,4904,-175,303,33.6666666666667,8.49780647761605,-0.0344895747324365,0.0599526755468514,0.00666140839409459,7.56509500351865,-6.55937119865257,11.4187044608519,1.26874494009466,32.2627893713,65.5486577160333,0.657887222090131,1.28787005705312,0.342165036207068,0.761516179957822,1.94595842507235,2.59468047207414,0.204,-4,-2.08333333333333,5.045,-5.41,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
439,BFA,Burkina Faso,1994,23,7,0,,0,0,0,0,0,1,0,1,1,1,1,1,0,0.401865392923355,0.098134607,0.412804573774338,0,0.719932116406727,-0.0683919347005212,0.48268661932311,0.0673863018123846,0.282901327399229,0,1337,-141,-141,-141,7.19818357710194,-0.111445642591367,-0.111445642591367,-0.111445642591367,0.115606936416185,-2.19399538106236,-2.19399538106236,-2.19399538106236,0,0,0,0,0,0,7.6874316079629,11.5547742438339,0.428,-5,-0.478260869565218,3.0225,-1.18,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
516,BDI,Burundi,1996-1997,3,3,1,1996,1,0,1,0,1,1,0,1,1,0,1,0.318087190389633,-0.152784958481789,0.5,-0.032355845,0.164809226989746,0,0.392732423607182,-0.0354373628865602,0.637385889410023,-0.0222178576936137,0.756234545826944,0.0792820161965662,1141,-130,-161,-80.5,7.03966034986208,-0.120965130841604,-0.152107778197458,-0.0760538890987292,-11.2255406797116,-11.2529002320186,-13.7365603627375,-6.86828018136876,0,0,0,0,0,0,23.9678261704206,25.998455432952,0.242,0,0.133333333333333,5.83666666666667,0.46,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
471,CMR,Cameroon,1994-1996,27,11,0,,0,0,0,0,0,1,0,3,1,1,1,1,0,0.165306761860848,0.176315889,0.412804573774338,-0.247995347,0.884794471598467,-0.137148244802911,0.320248395092462,0.22244458953655,0.282901327399229,0.119480175867772,2118,-200,-5,-1.66666666666667,7.65822752616135,-0.099189270717968,-0.00236350854529554,-0.00118175427264777,-5.89473684210526,-5.23489932885906,-2.69508662429311,-0.898362208097704,106.3208714997,85.0108431105,5.01987117562323,4.19238547229709,2.97507895874906,3.77117854348588,5.28369548629535,8.78675409813231,0.309,-4,-0.478260869565218,5.11222222222222,2.09,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
483,TCD,Chad,1994-1996,20,4,0,,0,0,0,0,0,1,0,3,1,0,1,1,0,0.165306761860848,0.176315889,0.412804573774338,-0.247995347,0.884794471598467,-0.137148244802911,0.320248395092462,0.22244458953655,0.282901327399229,0.119480175867772,1006,-28,-10,-3.33333333333333,6.91373735065968,-0.0271861403041562,-0.00999009307508647,-0.00333003102502882,-3.57568533969011,-2.73809523809524,-0.742189326479738,-0.247396442159913,0,0,0,0,0,0,8.50696655893702,13.0476252231914,0.172,-4,-0.478260869565218,5.11222222222222,2.09,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
155,CHL,Chile,1974-1979,16,1,0,,1,0,0,0,1,1,0,6,1,1,1,0.0274657364934683,0.530331218615174,,,0,0.412804573774338,,,,,0.9864440738383,-0.474078083715571,6910,-1087,-198,-33,8.84072491676172,-0.183899063732703,-0.0290727518529579,-0.00484545864215965,-7.14670255720054,-14.3190775069333,8.79420746419147,1.46570124403191,110.3297112549,148.288453566467,1.59666731193777,2.45803421001277,0.115613631769627,0.876762977672245,7.37902776237361,10.5160220863861,0.339,-7,-1.82608695652174,7.67236111111111,-1.06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
155,CHL,Chile,1982-1985,16,9,0,,0,0,0,0,1,1,0,4,1,1,1,1,-0.936311170458794,0.556860566139221,0.294850707054138,0.412804573774338,-0.412804574,0.611912936616296,-0.455998814019687,0.589117488441787,0.347803950711092,0.282901327399229,0.684746132700142,7282,-1031,-1276,-319,8.89316082873538,-0.152664098803566,-0.192646580192104,-0.048161645048026,4.47324945990596,-14.9738474638122,-14.6747976289976,-3.66869940724941,263.775676043,200.72159081,3.62229711676737,3.29996328164602,0.930908284399243,1.12869979181049,5.63418608753379,8.2767109753302,0.075,-7,-0.541666666666667,16.3783333333333,6.46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
155,CHL,Chile,1987,16,14,0,,0,0,0,0,1,1,0,1,0,1,1,0.514908790588379,-0.092179209,0.377747297286987,0.018016219,0,0,0.552632835721503,-0.0475408199091975,0.611463575917335,0.0123712359644665,0.733503807377037,0.047832938615572,6179,328,328,328,8.72891172506098,0.0517220744340037,0.0517220744340037,0.0517220744340037,3.74392683623893,4.75206611570248,4.75206611570248,4.75206611570248,106.3631217807,84.0865878291,1.72136465092572,1.29224816088981,0.441066083885098,0.577377185949524,7.08066759647918,8.60046910156592,0.078,-6,2.58333333333333,6.6575,0.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
155,CHL,Chile,1989,16,16,1,1989,0,1,0,0,1,1,0,1,0,1,1,0.466426849365234,-0.110559046,0.600863814353943,-0.031730354,0,0,0.378738103791141,-0.0198471934441521,0.76467147480523,-0.0217883503449857,0.758661689982036,0.057370464894148,7025,545,545,545,8.85723049420195,0.0747178522295489,0.0747178522295489,0.0747178522295489,5.48323471400395,8.7634006482174,8.7634006482174,8.7634006482174,64.4990470887,61.7793091047,0.918135901618505,0.816107121594452,0.298360296950428,0.346630416776966,11.8668050727789,12.8221472136932,0.109,-1,3.16666666666667,7.56833333333333,-1.65,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
710,CHN,China,1984,61,35,0,,0,0,0,1,0,0,0,1,0,0,0,0.586043238639832,-0.294331104,0.5,0.036738038,0.164809226989746,0,0.494430328587634,-0.13731154360117,0.662612877061566,0,,,1907,213,213,213,7.55328660560042,0.10588476206564,0.10588476206564,0.10588476206564,4.65527401296405,9.74099099099099,9.74099099099099,9.74099099099099,56.7978632532,56.6315810643,2.9783882146408,2.67130099359906,6.27992383787165,5.9550084926658,12.2934901209068,10.0831327114666,0.1,-7,-1,9.08666666666667,-1.14,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
710,CHN,China,1986,61,37,0,,0,0,0,1,0,0,0,1,0,0,0,0.317382097244263,-0.126434505,0.536738038063049,0,0.164809226989746,0,0.366861358033178,-0.0479859453005929,0.662612877061566,0,0.756600427434183,0.0656084379751608,2310,99,99,99,7.74500280351584,0.0419641990990325,0.0419641990990325,0.0419641990990325,7.18317085684967,4.97845859262805,4.97845859262805,4.97845859262805,55.9851986308,30.8570247735,2.423601672329,1.28090596818182,5.35109623647014,2.68093230659911,9.49150643906178,5.51866352701401,0.1,-7,-0.9,6.805,1.3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
710,CHN,China,1989,61,40,0,,0,0,0,1,0,0,0,1,0,0,0,1,0,0.489429950714111,-0.093445987,0,0,0.658906656613241,0.065124342958646,0.688152943870582,-0.0641667566382086,0.481783942388047,0,2571,-62,-62,-62,7.85205020726589,-0.0244106608994672,-0.0244106608994672,-0.0244106608994672,3.84779820436084,-0.782214903252367,-0.782214903252367,-0.782214903252367,28.7255904841,32.9346290664,1.11729251202256,1.3126595881387,3.05989255341352,3.96555504520037,6.05472188888159,6.7407943199791,0.101,-7,0.3,7.56833333333333,-1.65,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
710,CHN,China,1994,61,45,0,,0,0,0,1,0,0,0,1,0,0,0,0.731722295284271,0.05854255,0.489825963973999,0.082865775,0.164809226989746,0,0.556810683281853,-0.0355320124017223,0.630399662199038,0.0569016197810228,0.541594142664258,-0.0303784574901886,2997,138,138,138,8.00536706731666,0.0450173857503575,0.0450173857503575,0.0450173857503575,9.80615735461802,7.54586362062998,7.54586362062998,7.54586362062998,26.8441042832,24.5270723509,0.895699175281949,0.782362754414673,2.70254195287564,1.93066511136743,3.84511384907624,2.93315549878305,0.104,-7,2.25,3.0225,-1.18,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
490,COD,"Congo, Democratic Republic",1976,37,16,0,,0,0,0,0,0,1,0,1,0,1,1,1,-0.94066247,,,0.164809226989746,0,,,,,0.402381503267001,0.488121461042428,1870,-241,-241,-241,7.53369370984863,-0.137972101246588,-0.137972101246588,-0.137972101246588,-7.62114537444934,-8.29756795422032,-8.29756795422032,-8.29756795422032,0.4044248202,19.7661087774,0.0216269957326203,1.21338912077348,0.0016509848246496,0.717103447259339,6.56186663075359,8.03652352276195,0.16,-9,-5.32558139534884,5.045,0.78,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
490,COD,"Congo, Democratic Republic",1983,37,23,0,,0,0,0,0,0,1,0,1,1,1,1,0.396065562963486,-0.373411445,0.336517482995987,0.054494172,0.164809226989746,-0.164809227,0.536261890577964,-0.179699665344691,0.525126997668839,0.0954448435292666,0.715770597943492,0.273170284597865,1632,9,9,9,7.39756153552405,0.00549955556603887,0.00549955556603887,0.00549955556603887,-3.2258064516129,-1.13207547169811,-1.13207547169811,-1.13207547169811,22.8833250639,21.4134735718,1.40216452597426,1.30490393490555,0.282711304927212,0.737124423322897,9.62720390586891,10.5615137863129,0.156,-9,-4.86046511627907,12.2583333333333,3.17,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
490,COD,"Congo, Democratic Republic",1989,37,29,0,,0,0,0,0,0,1,0,1,0,1,1,0.18806391954422,0.058344081,0.5,0,0.164809226989746,0,0.343384426687412,0.0221434479607805,0.637385889410023,0,0.823705239064886,-0.0302754696816009,1530,7,7,7,7.33302301438648,0.00456472915211492,0.00456472915211492,0.00456472915211492,-2.58186397984887,-3.7491919844861,-3.7491919844861,-3.7491919844861,9.0520002826,9.4749380701,0.591634005398693,0.616456608334418,0.956399898310805,1.47767664600375,19.2019535320737,19.8565965126731,0.154,-9,-5.44186046511628,7.56833333333333,-1.65,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
490,COD,"Congo, Democratic Republic",1994-1997,37,34,1,1997,0,0,1,0,0,1,0,4,1,1,1,0.0168487913906574,0.102557245641947,0.350357979536057,0.380009084939957,0.164809226989746,0.060602068901062,0.382691262750791,-0.247251813465242,0.534630881210697,0.239605181068441,0.912550899647278,-0.0532386735135015,886,-188,-275,-68.75,6.78671695060508,-0.238497847842709,-0.371619991433486,-0.0929049978583714,-16.404077849861,-9.31263858093126,-23.6549435152874,-5.91373587882185,5.3246125119,5.1924401566,0.600972066805869,0.791117185542701,0.772016769073272,1.74377833353641,10.994494013184,32.6780356038651,0.18,0,-0.478260869565218,3.0225,-2.18,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
490,COD,"Congo, Democratic Republic",1999,13,2,0,,1,0,0,0,0,1,0,1,0,1,1,0.0997978672385216,-0.027663037,0.629899144172669,-0.138049155,0.225411295890808,0,0.2193553676548,0.0857101583964062,0.705247539252433,-0.0947945106503626,0.840310488307996,0.014354694229169,537,5,5,5,6.28599809450887,0.0092679069307815,0.0092679069307815,0.0092679069307815,-5.95744680851064,-6.63650075414781,-6.63650075414781,-6.63650075414781,3.2665316878,4.0925866397,0.608292679292365,0.755089785922509,0.580178292777349,1.7028145049903,32.1483417540856,28.5052943817884,0.154,0,-0.333333333333333,5.35333333333333,0.38,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
490,COD,"Congo, Democratic Republic",2009,13,12,0,,0,0,0,0,0,1,0,1,0,1,1,0.268746018409729,-0.09139286,0.876774847507477,-0.000764966,0.164809226989746,0,0.111424078267673,-0.0341533984741213,0.896106684711362,-0.000525280856899402,0.781838293963803,0.0474248922421916,608,7,7,7,6.41017488196617,0.0114473858403503,0.0114473858403503,0.0114473858403503,3.3003300330033,0.159744408945687,0.159744408945687,0.159744408945687,12.124260169,6.3305430296,1.99412173832237,1.02935659017886,3.05246025040438,1.44465021705925,31.9853359796968,31.9225668048584,0.385,5,2.02222222222222,0.16,1.77,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
437,CIV,Cote d'Ivoire,1994,39,34,0,,0,0,0,1,0,0,0,1,0,1,1,1,0,0.401865392923355,0.098134607,0.412804573774338,0,0.719932116406727,-0.0683919347005212,0.48268661932311,0.0673863018123846,0.282901327399229,0,2225,-151,-151,-151,7.70751219460034,-0.0702778058108677,-0.0702778058108677,-0.0702778058108677,-3.33677330581355,-3.45195729537367,-3.45195729537367,-3.45195729537367,0.2927961178,0,0.0131593760808989,0,0.21292043180752,0.236019645478701,3.36550848196165,5.2744377308004,0.337,-7,-0.478260869565218,3.0225,-1.18,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
130,ECU,Ecuador,1971,2,1,1,1972,1,0,0,0,0,1,0,1,0,0,0,1,0,0.5,0,0.655212938785553,-0.164809227,0.651540181706206,0,0.46472698961651,0.0580252129488719,0.166112869636284,0.0794024391210476,3778,106,106,106,8.23695004806146,0.0276707813497605,0.0276707813497605,0.0276707813497605,3.88195682313329,2.6882745471878,2.6882745471878,2.6882745471878,10.6830109098,7.3931047907,0.282768949438856,0.190347703159114,0.0300991037627611,0.0449716718877881,0.61249680106122,0.734459189349604,0.289,0,-0.826086956521739,7.18333333333333,2.52,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
651,EGY,Egypt,1962,58,10,0,,0,0,0,1,1,1,0,1,0,0,0,1,0,,,,,,,,,,,1728,76,76,76,7.454719949364,0.0430417512585679,0.0430417512585679,0.0430417512585679,3.9727582292849,4.18486171761281,4.18486171761281,4.18486171761281,13.041425556,15.5488847831,0.754712127083333,0.861911573342572,,,,,0.152,-7,-5.15384615384615,1.955,-0.75,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
651,EGY,Egypt,1979,58,27,0,,0,0,0,1,1,1,0,1,0,0,1,1,0,0.278466314077377,0.150725722,0,0,0.80593135759131,-0.105043715618728,0.543290089538896,0.103499156079934,0.481783942388047,0,3188,155,155,155,8.06714903991011,0.0474748465099921,0.0474748465099921,0.0474748465099921,4.35244161358811,4.65920651068159,4.65920651068159,4.65920651068159,230.7819248264,463.6101067118,7.2390817072271,13.8680857526713,14.490702980043,29.8216632206796,15.2054652077056,30.4411727739145,0.215,-6,-7.3,7.93083333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
651,EGY,Egypt,1989-1991,58,37,0,,0,0,0,1,1,1,0,3,0,0,0,1,-0.92321308,0.58355575799942,-0.139565825462341,0,0,0.59330853320645,-0.253122776870356,0.752786514503909,-0.0958359656951046,0.481783942388047,0.479066755358722,4418,-1,110,36.6666666666667,8.39344238398006,-0.00022439133943486,0.024593235902957,0.00819774530098568,1.82620605691676,-0.192935589195607,1.95187970116558,0.650626567055193,195.510402153,241.599656957667,4.42531467073336,5.39462629800421,11.2470397075386,14.7003234005223,11.9499174462906,15.4136382333481,0.232,-6,-7,7.56833333333333,-0.1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
651,EGY,Egypt,2001,58,49,0,,0,0,0,1,1,1,0,1,0,0,0,0.452174156904221,-0.192690343,0.164653703570366,-0.038318843,0.835190832614899,0.164809167,0.677332142263205,-0.046427004484247,0.171088304904485,-0.0843376741021151,0.363676057475537,0.0205870062231149,5269,216,216,216,8.56959587020929,0.0401765025000458,0.0401765025000458,0.0401765025000458,3.60057609217475,2.32854494902688,2.32854494902688,2.32854494902688,210.3709347816,207.9397119336,3.99261595713798,3.79106129322881,6.44540774405332,5.22323859788581,7.02872205600639,6.04915926821348,0.209,-6,-4.36842105263158,3.8875,2.35,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
651,EGY,Egypt,2003,58,51,0,,0,0,0,1,1,1,0,1,0,0,0,0.939652800559998,-0.771945104,0.125632539391518,0.067556351,1,-0.284184992,0.889540520736587,-0.340059246123001,0.0862683661664953,0.146443503883714,0.0313149127437836,0.537487686437159,5527,64,64,64,8.61740045183326,0.011512989193383,0.011512989193383,0.011512989193383,0.803803917128948,0.628930817610063,0.628930817610063,0.628930817610063,201.5242751754,275.5779715549,3.6461783096689,4.92895674396172,5.87968660416336,7.48730961151447,6.7179044291499,8.55748725232416,0.206,-6,-4.21052631578947,1.66666666666667,-0.54,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
92,SLV,El Salvador,1973,34,25,0,,0,0,0,1,1,0,0,1,0,0,0,1,0,,,0.164809226989746,0,,,,,0.402381503267001,0,2381,102,102,102,7.77527584648686,0.0419469390213036,0.0419469390213036,0.0419469390213036,3.2520325203252,2.67716535433071,2.67716535433071,2.67716535433071,0,0,0,0,0,0,0.597484203276049,0.905902565675756,0.195,-1,-1.69565217391304,4.43416666666667,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
92,SLV,El Salvador,1988-1989,12,6,0,,0,0,0,0,1,0,0,2,1,0,1,1,0,0.5,0.136903822,0,0,0.651540181706206,-0.0954109621698114,0.695411102358895,0.0940080423391779,0.481783942388047,0,2744,72,149,74.5,7.91717198884578,0.0252025939741394,0.0528773161303597,0.0264386580651799,0.738007380073801,-0.690846286701209,-0.884770010036697,-0.442385005018349,0,0,0,0,0,0,0.304132434269338,0.324073010460229,0.201,6,2.70833333333333,6.6575,-1.74,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
530,ETH,Ethiopia,1993,19,2,0,,1,0,0,1,0,0,0,1,0,1,1,1,0,0.617670953273773,0,0.164809226989746,-0.164809227,0.569532983713733,0,0.718187256104898,0.0580252129488728,0.402381503267001,0.0794024391210466,771,-42,-42,-42,6.64768837356333,-0.056014641554671,-0.056014641554671,-0.056014641554671,-11.8421052631579,-0.497512437810945,-0.497512437810945,-0.497512437810945,0,0,0,0,0,0,15.0340996803246,14.5879043027405,0.246,0,-1.20454545454545,3.52166666666667,0.5,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
481,GAB,Gabon,1994,50,34,0,,0,0,0,1,0,1,0,1,0,1,1,1,0,0.165306761860848,0.052263677,0.412804573774338,0,0.884794471598467,-0.0364235828653463,0.320248395092462,0.0358880116317856,0.282901327399229,0,10158,-1398,-1398,-1398,9.22601685136119,-0.148065667430753,-0.148065667430753,-0.148065667430753,-0.316973415132924,2.67206893014668,2.67206893014668,2.67206893014668,2956.1430841085,2877.4282730641,25.9799217994884,23.0225034255229,25.9799217994884,23.0225034255229,29.5607033872618,27.2920149052248,0.332,-4,-0.478260869565218,3.0225,-1.18,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
